Palabra,Etiqueta_POS
divididos,ADJ
",",PUNCT
en,ADP
manera,NOUN
alguna,DET
",",PUNCT
cuando,SCONJ
hobiesen,VERB
de,ADP
venir,VERB
en,ADP
sus,DET
canoas,NOUN
por,ADP
la,DET
ribera,NOUN
del,ADP
río,NOUN
del,ADP
Paraguay,PROPN
",",PUNCT
entrando,VERB
por,ADP
tierra,NOUN
de,ADP
los,DET
guaraníes,NOUN
",",PUNCT
o,CCONJ
hasta,ADP
llegar,VERB
al,ADP
puerto,NOUN
de,ADP
la,DET
ciudad,NOUN
de,ADP
la,DET
Ascensión,PROPN
",",PUNCT
hobiese,ADJ
de,ADP
ser,AUX
y,CCONJ
fuese,AUX
de,ADP
día,NOUN
claro,ADJ
y,CCONJ
no,ADV
de,ADP
noche,NOUN
",",PUNCT
y,CCONJ
por,ADP
la,DET
otra,DET
parte,NOUN
de,ADP
la,DET
ribera,NOUN
del,ADP
río,NOUN
",",PUNCT
no,ADV
por,ADP
donde,PRON
los,DET
otros,DET
indios,NOUN
guaraníes,PROPN
y,CCONJ
españoles,ADJ
tienen,VERB
sus,DET
pueblos,NOUN
y,CCONJ
labranzas,NOUN
;,PUNCT
y,CCONJ
que,SCONJ
no,ADV
saltasen,VERB
en,ADP
tierra,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
cesase,VERB
la,DET
guerra,NOUN
que,PRON
tenían,VERB
con,ADP
los,DET
indios,NOUN
guaraníes,PROPN
y,CCONJ
no,ADV
les,PRON
hiciesen,VERB
ningún,DET
mal,NOUN
ni,CCONJ
daño,NOUN
",",PUNCT
por,ADP
ser,AUX
",",PUNCT
como,SCONJ
eran,AUX
",",PUNCT
vasallos,NOUN
de,ADP
Su,DET
Majestad,PROPN
;,PUNCT
que,PRON
volviesen,VERB
y,CCONJ
restituyesen,PROPN
ciertos,DET
indios,NOUN
y,CCONJ
indias,ADJ
de,ADP
la,DET
dicha,ADJ
generación,NOUN
que,PRON
habían,AUX
captivado,VERB
durante,ADP
el,DET
tiempo,NOUN
de,ADP
la,DET
paz,NOUN
",",PUNCT
porque,SCONJ
eran,AUX
cristianos,ADJ
y,CCONJ
se,PRON
quejaban,VERB
sus,DET
parientes,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
a,ADP
los,DET
españoles,NOUN
y,CCONJ
indios,NOUN
guaraníes,PROPN
que,PRON
anduviesen,VERB
por,ADP
el,DET
río,NOUN
a,ADP
pescar,VERB
y,CCONJ
por,ADP
la,DET
tierra,NOUN
a,ADP
cazar,VERB
no,ADV
les,PRON
hiciesen,VERB
daño,NOUN
ni,CCONJ
les,PRON
impidiesen,VERB
la,DET
caza,NOUN
y,CCONJ
pesquería,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
algunas,DET
mujeres,NOUN
",",PUNCT
hijas,NOUN
y,CCONJ
parientas,NOUN
de,ADP
los,DET
agaces,NOUN
",",PUNCT
que,PRON
habían,AUX
traído,VERB
a,ADP
las,DET
doctrinar,PROPN
",",PUNCT
que,SCONJ
las,PRON
dejasen,VERB
permanescer,NOUN
en,ADP
la,DET
santa,ADJ
obra,NOUN
y,CCONJ
no,ADV
las,PRON
llevasen,VERB
ni,CCONJ
hiciesen,VERB
ir,VERB
ni,ADV
ausentar,VERB
;,PUNCT
y,CCONJ
que,SCONJ
guardando,VERB
las,DET
condiciones,NOUN
los,PRON
temían,VERB
por,ADP
amigos,NOUN
",",PUNCT
y,CCONJ
donde,PRON
no,ADV
",",PUNCT
por,ADP
cualquier,DET
de,ADP
ellas,PRON
que,PRON
así,ADV
no,ADV
guardasen,VERB
",",PUNCT
procederían,VERB
contra,ADP
ellos,PRON
;,PUNCT
y,CCONJ
siendo,AUX
por,ADP
ellos,PRON
bien,ADV
entendidas,VERB
las,DET
condiciones,NOUN
y,CCONJ
apercebimientos,NOUN
",",PUNCT
prometieron,VERB
de,ADP
las,DET
guardar,VERB
",",PUNCT
y,CCONJ
de,ADP
esta,DET
manera,NOUN
se,PRON
asentó,VERB
con,ADP
ellos,PRON
la,DET
paz,NOUN
y,CCONJ
dieron,VERB
la,DET
obediencia,NOUN
.,PUNCT
"


",SPACE
CAPÍTULO,ADJ
XVIII,NOUN
"

",SPACE
De,ADP
las,DET
querellas,NOUN
que,PRON
dieron,VERB
al,ADP
gobernador,NOUN
los,DET
pobladores,NOUN
de,ADP
los,DET
oficiales,NOUN
de,ADP
Su,DET
Majestad,PROPN
"
",SPACE
Luego,ADV
dende,VERB
a,ADP
pocos,DET
días,NOUN
que,PRON
fue,AUX
llegado,VERB
a,ADP
la,DET
ciudad,NOUN
de,ADP
la,DET
Ascensión,PROPN
el,DET
gobernador,NOUN
",",PUNCT
visto,NOUN
que,SCONJ
había,AUX
en,ADP
ella,PRON
muchos,DET
pobres,ADJ
y,CCONJ
necesitados,ADJ
",",PUNCT
los,PRON
proveyó,VERB
de,ADP
ropas,NOUN
",",PUNCT
camisas,NOUN
",",PUNCT
calzones,NOUN
y,CCONJ
otras,DET
cosas,NOUN
",",PUNCT
con,ADP
que,PRON
fueron,AUX
remediados,VERB
",",PUNCT
y,CCONJ
proveyó,VERB
a,ADP
muchos,PRON
de,ADP
armas,NOUN
",",PUNCT
que,PRON
no,ADV
las,PRON
tenían,VERB
",",PUNCT
todo,PRON
a,ADP
su,DET
costa,NOUN
",",PUNCT
sin,ADP
interés,NOUN
alguno,ADJ
;,PUNCT
y,CCONJ
rogó,VERB
a,ADP
los,DET
oficiales,NOUN
de,ADP
Su,DET
Majestad,PROPN
que,PRON
no,ADV
les,PRON
hiciesen,VERB
los,DET
agravios,NOUN
y,CCONJ
vejaciones,NOUN
que,PRON
hasta,ADP
allí,ADV
les,PRON
habían,AUX
hecho,VERB
y,CCONJ
hacían,VERB
",",PUNCT
de,ADP
que,SCONJ
se,PRON
querellarían,VERB
de,ADP
ellos,PRON
gravemente,ADV
todos,DET
los,DET
conquistadores,NOUN
y,CCONJ
pobladores,NOUN
",",PUNCT
así,ADV
sobre,ADP
la,DET
cobranza,NOUN
de,ADP
deudas,NOUN
debidas,ADJ
a,ADP
Su,DET
Majestad,PROPN
",",PUNCT
como,SCONJ
derechos,NOUN
de,ADP
una,DET
nueva,ADJ
imposición,NOUN
que,PRON
inventaron,VERB
y,CCONJ
pusieron,VERB
",",PUNCT
de,ADP
pescado,NOUN
y,CCONJ
manteca,NOUN
",",PUNCT
de,ADP
la,DET
miel,NOUN
",",PUNCT
maíz,NOUN
y,CCONJ
otros,DET
mantenimientos,NOUN
y,CCONJ
pellejos,NOUN
de,ADP
que,SCONJ
se,PRON
vestían,VERB
",",PUNCT
y,CCONJ
que,PRON
habían,AUX
y,CCONJ
compraban,VERB
de,ADP
los,DET
indios,NOUN
naturales,ADJ
;,PUNCT
sobre,ADP
lo,PRON
cual,PRON
los,DET
oficiales,NOUN
hicieron,VERB
al,ADP
gobernador,NOUN
muchos,DET
requerimientos,NOUN
para,ADP
proceder,VERB
en,ADP
la,DET
cobranza,NOUN
y,CCONJ
el,DET
gobernador,NOUN
no,ADV
se,PRON
lo,PRON
consintió,VERB
",",PUNCT
de,ADP
donde,PRON
le,PRON
cobraron,VERB
grande,ADJ
odio,NOUN
y,CCONJ
enemistad,NOUN
",",PUNCT
y,CCONJ
por,ADP
vías,NOUN
indirectas,ADJ
intentaron,VERB
de,ADP
hacerle,VERB
todo,DET
el,DET
mal,NOUN
y,CCONJ
daño,NOUN
que,PRON
pudiesen,VERB
",",PUNCT
movidos,ADJ
con,ADP
mal,ADJ
celo,NOUN
;,PUNCT
de,ADP
que,SCONJ
resultó,VERB
prenderlos,VERB
y,CCONJ
tenerlos,VERB
presos,NOUN
por,ADP
virtud,NOUN
de,ADP
las,DET
informaciones,NOUN
que,PRON
contra,ADP
ellos,PRON
se,PRON
tomaron,VERB
.,PUNCT
"


",SPACE
CAPÍTULO,ADJ
XIX,NOUN
"

",SPACE
Cómo,PRON
se,PRON
querellaron,VERB
al,ADP
gobernador,NOUN
de,ADP
los,DET
indios,NOUN
guaycurúes,ADJ
"

",SPACE
Los,DET
indios,NOUN
principales,ADJ
de,ADP
la,DET
ribera,NOUN
y,CCONJ
comarca,NOUN
del,ADP
río,NOUN
del,ADP
Paraguay,PROPN
",",PUNCT
y,CCONJ
más,ADV
cercanos,ADJ
a,ADP
la,DET
ciudad,NOUN
de,ADP
la,DET
Ascensión,PROPN
",",PUNCT
vasallos,NOUN
de,ADP
Su,DET
Majestad,PROPN
",",PUNCT
todos,PRON
juntos,ADJ
parescieron,VERB
ante,ADP
el,DET
gobernador,NOUN
y,CCONJ
se,PRON
querellaron,VERB
de,ADP
una,DET
generación,NOUN
de,ADP
indios,NOUN
que,PRON
habitan,VERB
cerca,ADV
de,ADP
sus,DET
confines,NOUN
",",PUNCT
los,DET
cuales,PRON
son,AUX
muy,ADV
guerreros,NOUN
y,CCONJ
valientes,ADJ
",",PUNCT
y,CCONJ
se,PRON
mantienen,VERB
de,ADP
la,DET
caza,NOUN
de,ADP
los,DET
venados,NOUN
",",PUNCT
mantecas,NOUN
y,CCONJ
miel,NOUN
",",PUNCT
y,CCONJ
pescado,NOUN
del,ADP
río,NOUN
",",PUNCT
y,CCONJ
puercos,NOUN
que,PRON
ellos,PRON
matan,VERB
",",PUNCT
y,CCONJ
no,ADV
comen,VERB
otra,DET
cosa,NOUN
ellos,PRON
y,CCONJ
sus,DET
mujeres,NOUN
y,CCONJ
hijos,NOUN
",",PUNCT
y,CCONJ
éstos,PRON
cada,DET
día,NOUN
la,PRON
matan,VERB
y,CCONJ
andan,VERB
a,ADP
cazar,VERB
con,ADP
su,DET
puro,ADJ
trabajo,NOUN
;,PUNCT
y,CCONJ
son,AUX
tan,ADV
ligeros,ADJ
y,CCONJ
recios,NOUN
",",PUNCT
que,PRON
corren,VERB
tanto,ADV
tras,ADP
los,DET
venados,NOUN
",",PUNCT
y,CCONJ
tanto,ADV
les,PRON
dura,VERB
el,DET
aliento,NOUN
",",PUNCT
y,CCONJ
sufren,VERB
tanto,ADV
el,DET
trabajo,NOUN
de,ADP
correr,VERB
",",PUNCT
que,SCONJ
los,PRON
cansan,VERB
y,CCONJ
toman,VERB
a,ADP
mano,NOUN
",",PUNCT
y,CCONJ
otros,DET
muchos,PRON
matan,VERB
con,ADP
las,DET
flechas,NOUN
",",PUNCT
y,CCONJ
matan,VERB
muchos,DET
tigres,NOUN
y,CCONJ
otros,DET
animales,NOUN
bravos,ADJ
.,PUNCT
Son,AUX
muy,ADV
amigos,NOUN
de,ADP
tratar,VERB
bien,ADV
a,ADP
las,DET
mujeres,NOUN
",",PUNCT
no,PART
tan,NOUN
solamente,ADV
las,DET
suyas,DET
propias,ADJ
",",PUNCT
que,PRON
entre,ADP
ellos,PRON
tienen,VERB
muchas,DET
preeminencias,NOUN
;,PUNCT
mas,ADV
en,ADP
las,DET
guerras,NOUN
que,PRON
tienen,VERB
",",PUNCT
si,SCONJ
captivan,VERB
algunas,DET
mujeres,NOUN
",",PUNCT
danles,ADJ
libertad,NOUN
y,CCONJ
no,ADV
les,PRON
hacen,VERB
daño,NOUN
ni,CCONJ
mal,ADV
;,PUNCT
todas,DET
las,DET
otras,DET
generaciones,NOUN
les,PRON
tienen,VERB
gran,ADJ
temor,NOUN
;,PUNCT
nunca,ADV
están,AUX
quedos,ADJ
de,ADP
dos,NUM
días,NOUN
arriba,ADV
en,ADP
un,DET
lugar,NOUN
;,PUNCT
luego,ADV
levantan,VERB
sus,DET
casas,NOUN
",",PUNCT
que,PRON
son,AUX
de,ADP
esteras,NOUN
",",PUNCT
y,CCONJ
se,PRON
van,VERB
una,DET
legua,NOUN
o,CCONJ
dos,NUM
desviados,ADJ
de,ADP
donde,PRON
han,AUX
tenido,VERB
asiento,NOUN
",",PUNCT
porque,SCONJ
la,DET
caza,NOUN
",",PUNCT
como,SCONJ
es,AUX
por,ADP
ellos,PRON
hostigada,ADJ
",",PUNCT
huye,VERB
y,CCONJ
se,PRON
va,VERB
",",PUNCT
y,CCONJ
vanla,ADJ
siguiendo,VERB
y,CCONJ
matando,VERB
.,PUNCT
Esta,DET
generación,NOUN
y,CCONJ
otras,PRON
que,PRON
se,PRON
mantienen,VERB
de,ADP
las,DET
pesquerías,NOUN
y,CCONJ
de,ADP
unas,DET
algarrobas,NOUN
que,PRON
hay,AUX
en,ADP
la,DET
tierra,NOUN
",",PUNCT
a,ADP
las,DET
cuales,PRON
acuden,VERB
por,ADP
los,DET
montes,NOUN
donde,PRON
están,VERB
estos,DET
árboles,NOUN
",",PUNCT
a,ADP
coger,VERB
como,SCONJ
puercos,NOUN
que,PRON
andan,VERB
a,ADP
montanera,NOUN
",",PUNCT
todos,PRON
en,ADP
un,DET
tiempo,NOUN
",",PUNCT
porque,SCONJ
es,AUX
cuando,SCONJ
está,AUX
madura,ADJ
el,DET
algarroba,NOUN
por,ADP
el,DET
mes,NOUN
de,ADP
noviembre,NOUN
a,ADP
la,DET
entrada,NOUN
de,ADP
diciembre,NOUN
",",PUNCT
y,CCONJ
de,ADP
ella,PRON
hacen,VERB
harina,NOUN
y,CCONJ
vino,NOUN
",",PUNCT
el,DET
cual,PRON
sale,VERB
tan,ADV
fuerte,ADJ
y,CCONJ
recio,NOUN
",",PUNCT
que,PRON
con,ADP
ello,PRON
se,PRON
emborrachan,VERB
.,PUNCT
"


",SPACE
CAPÍTULO,NUM
XX,NOUN
"

",SPACE
Cómo,PRON
el,DET
gobernador,NOUN
pidió,VERB
información,NOUN
de,ADP
la,DET
querella,NOUN
"
",SPACE
Asimismo,ADV
se,PRON
querellaron,VERB
los,DET
indios,NOUN
principales,ADJ
al,ADP
gobernador,NOUN
de,ADP
los,DET
indios,NOUN
guaycurúes,ADJ
que,PRON
les,PRON
habían,AUX
desposeído,VERB
de,ADP
su,DET
propia,DET
tierra,NOUN
",",PUNCT
y,CCONJ
les,PRON
habían,AUX
muerto,VERB
sus,DET
padres,NOUN
y,CCONJ
hermanos,NOUN
y,CCONJ
parientes,NOUN
;,PUNCT
y,CCONJ
pues,SCONJ
ellos,PRON
eran,AUX
cristianos,ADJ
y,CCONJ
vasallos,NOUN
de,ADP
Su,DET
Majestad,PROPN
",",PUNCT
los,PRON
amparase,VERB
y,CCONJ
restituyese,VERB
en,ADP
las,DET
tierras,NOUN
que,PRON
les,PRON
tenían,VERB
tomadas,ADJ
y,CCONJ
ocupadas,VERB
los,DET
indios,NOUN
",",PUNCT
porque,SCONJ
en,ADP
los,DET
montes,NOUN
y,CCONJ
en,ADP
las,DET
lagunas,NOUN
y,CCONJ
ríos,NOUN
de,ADP
ellas,PRON
tenían,VERB
sus,DET
cazas,NOUN
y,CCONJ
pesquerías,NOUN
",",PUNCT
y,CCONJ
sacaban,VERB
miel,NOUN
",",PUNCT
conque,SCONJ
se,PRON
mantenían,VERB
ellos,PRON
y,CCONJ
sus,DET
hijos,NOUN
y,CCONJ
mujeres,NOUN
",",PUNCT
y,CCONJ
lo,PRON
traían,VERB
a,ADP
los,DET
cristianos,NOUN
;,PUNCT
porque,SCONJ
después,ADV
que,SCONJ
a,ADP
aquella,DET
tierra,NOUN
fue,AUX
el,DET
gobernador,NOUN
",",PUNCT
se,PRON
les,PRON
habían,AUX
hecho,VERB
las,DET
dichas,ADJ
fuerzas,NOUN
y,CCONJ
muertes,NOUN
.,PUNCT
Vista,NOUN
por,ADP
el,DET
gobernador,NOUN
la,DET
querella,NOUN
de,ADP
los,DET
indios,NOUN
principales,ADJ
",",PUNCT
los,DET
nombres,NOUN
de,ADP
los,DET
cuales,PRON
son,AUX
:,PUNCT
Pedro,PROPN
de,ADP
Mendoza,PROPN
",",PUNCT
y,CCONJ
Juan,PROPN
de,ADP
Salazar,PROPN
Cupirati,PROPN
",",PUNCT
y,CCONJ
Francisco,PROPN
Ruiz,PROPN
Mayraru,PROPN
",",PUNCT
y,CCONJ
Lorenzo,PROPN
Moquiraci,PROPN
",",PUNCT
y,CCONJ
Gonzalo,PROPN
Mayraru,PROPN
",",PUNCT
y,CCONJ
otros,DET
cristianos,NOUN
nuevamente,ADV
convertidos,ADJ
",",PUNCT
porque,SCONJ
se,PRON
supiese,VERB
la,DET
verdad,NOUN
de,ADP
lo,PRON
contenido,NOUN
en,ADP
su,DET
querella,NOUN
y,CCONJ
se,PRON
hiciese,VERB
y,CCONJ
procediese,VERB
conforme,NOUN
a,ADP
derecho,NOUN
",",PUNCT
por,ADP
las,DET
lenguas,NOUN
intérpretes,ADJ
el,DET
gobernador,NOUN
les,PRON
dijo,VERB
que,SCONJ
trujesen,VERB
información,NOUN
de,ADP
lo,PRON
que,PRON
decían,VERB
;,PUNCT
la,DET
cual,PRON
dieron,VERB
y,CCONJ
presentaron,VERB
de,ADP
muchos,DET
testigos,NOUN
cristianos,ADJ
españoles,ADJ
",",PUNCT
que,PRON
habían,AUX
visto,VERB
y,CCONJ
se,PRON
hallaron,VERB
presentes,ADJ
en,ADP
la,DET
tierra,NOUN
cuando,SCONJ
los,DET
indios,NOUN
guaycurúes,ADJ
les,PRON
habían,AUX
hecho,VERB
los,DET
daños,NOUN
y,CCONJ
les,PRON
habían,AUX
echado,VERB
de,ADP
la,DET
tierra,NOUN
",",PUNCT
despoblando,VERB
un,DET
pueblo,NOUN
que,PRON
tenían,VERB
muy,ADV
grande,ADJ
y,CCONJ
cercado,ADJ
de,ADP
fuerte,ADJ
palizada,ADJ
",",PUNCT
que,PRON
se,PRON
llama,VERB
Caguazu,PROPN
",",PUNCT
y,CCONJ
recebida,ADJ
la,DET
dicha,ADJ
información,NOUN
",",PUNCT
el,DET
gobernador,NOUN
mandó,VERB
llamar,VERB
y,CCONJ
juntar,VERB
los,DET
religiosos,NOUN
y,CCONJ
clérigos,NOUN
que,PRON
allí,ADV
estaban,VERB
",",PUNCT
conviene,VERB
a,ADP
saber,VERB
:,PUNCT
el,DET
comisario,NOUN
fray,ADJ
Bernaldo,PROPN
de,ADP
Armenia,PROPN
y,CCONJ
fray,PROPN
Alonso,PROPN
Lebrón,PROPN
",",PUNCT
su,DET
compañero,NOUN
",",PUNCT
y,CCONJ
el,DET
bachiller,PROPN
Martín,PROPN
de,ADP
Armenia,PROPN
y,CCONJ
Francisco,PROPN
de,ADP
Andrada,PROPN
",",PUNCT
clérigos,NOUN
",",PUNCT
para,ADP
que,SCONJ
viesen,VERB
la,DET
información,NOUN
y,CCONJ
diesen,VERB
su,DET
parescer,NOUN
si,SCONJ
la,DET
guerra,NOUN
se,PRON
les,PRON
podía,AUX
hacer,VERB
a,ADP
los,DET
indios,NOUN
guaycurúes,ADJ
justamente,ADV
.,PUNCT
Y,CCONJ
habiendo,AUX
dado,VERB
su,DET
parescer,NOUN
",",PUNCT
firmado,ADJ
de,ADP
sus,DET
nombres,NOUN
",",PUNCT
que,PRON
con,ADP
mano,NOUN
armada,ADJ
podía,AUX
ir,VERB
contra,ADP
los,DET
dichos,ADJ
indios,NOUN
a,ADP
les,PRON
hacer,VERB
la,DET
guerra,NOUN
",",PUNCT
pues,SCONJ
eran,AUX
enemigos,NOUN
capitales,ADJ
",",PUNCT
el,DET
gobernador,NOUN
mandó,VERB
que,SCONJ
dos,NUM
españoles,NOUN
que,PRON
entendían,VERB
la,DET
lengua,NOUN
de,ADP
los,DET
indios,NOUN
guaycurúes,PROPN
",",PUNCT
con,ADP
un,DET
clérigo,NOUN
llamado,ADJ
Martín,PROPN
de,ADP
Armenia,PROPN
",",PUNCT
acompañados,ADJ
de,ADP
cincuenta,NUM
españoles,NOUN
",",PUNCT
fuesen,AUX
a,ADP
buscar,VERB
los,DET
indios,NOUN
guaycurúes,PROPN
",",PUNCT
y,CCONJ
a,ADP
les,PRON
requerir,VERB
diesen,VERB
la,DET
obediencia,NOUN
a,ADP
Su,DET
Majestad,PROPN
y,CCONJ
se,PRON
apartasen,VERB
de,ADP
la,DET
guerra,NOUN
que,PRON
hacían,VERB
a,ADP
los,DET
indios,NOUN
guaraníes,PROPN
",",PUNCT
y,CCONJ
los,PRON
dejasen,VERB
andar,VERB
libres,ADJ
por,ADP
sus,DET
tierras,NOUN
",",PUNCT
gozando,VERB
de,ADP
las,DET
cazas,NOUN
y,CCONJ
pesquerías,NOUN
de,ADP
ellas,PRON
;,PUNCT
y,CCONJ
que,SCONJ
de,ADP
esta,DET
manera,NOUN
los,PRON
temía,VERB
por,ADP
amigos,NOUN
y,CCONJ
los,DET
favorescería,NOUN
;,PUNCT
y,CCONJ
donde,PRON
no,ADV
",",PUNCT
lo,PRON
contrario,ADJ
haciendo,VERB
",",PUNCT
que,SCONJ
les,PRON
haría,VERB
la,DET
guerra,NOUN
como,SCONJ
a,ADP
enemigos,NOUN
capitales,ADJ
.,PUNCT
Y,CCONJ
así,ADV
se,PRON
partieron,VERB
los,DET
susodichos,NOUN
",",PUNCT
encargándoles,VERB
tuviesen,VERB
especial,ADJ
cuidado,NOUN
de,ADP
les,PRON
hacer,VERB
los,DET
apercibimientos,NOUN
una,PRON
",",PUNCT
y,CCONJ
dos,NUM
",",PUNCT
y,CCONJ
tres,NUM
veces,NOUN
con,ADP
toda,DET
templanza,NOUN
.,PUNCT
E,CCONJ
idos,ADJ
",",PUNCT
dende,VERB
a,ADP
ocho,NUM
días,NOUN
volvieron,VERB
",",PUNCT
y,CCONJ
dijeron,VERB
y,CCONJ
dieron,VERB
fe,NOUN
que,PRON
hicieron,VERB
el,DET
dicho,ADJ
apercibimiento,NOUN
a,ADP
los,DET
indios,NOUN
",",PUNCT
y,CCONJ
que,PRON
hecho,ADJ
",",PUNCT
se,PRON
pusieron,VERB
en,ADP
armas,NOUN
contra,ADP
ellos,PRON
",",PUNCT
diciendo,VERB
que,SCONJ
no,ADV
querían,VERB
dar,VERB
la,DET
obediencia,NOUN
ni,CCONJ
ser,AUX
amigos,NOUN
de,ADP
los,DET
españoles,NOUN
ni,CCONJ
de,ADP
los,DET
indios,NOUN
guaraníes,PROPN
",",PUNCT
y,CCONJ
que,SCONJ
se,PRON
fuesen,AUX
luego,ADV
de,ADP
su,DET
tierra,NOUN
;,PUNCT
y,CCONJ
ansí,VERB
",",PUNCT
les,PRON
tiraron,VERB
muchas,DET
flechas,NOUN
",",PUNCT
y,CCONJ
vinieron,VERB
de,ADP
ellos,PRON
heridos,ADJ
;,PUNCT
y,CCONJ
visto,VERB
lo,PRON
susodicho,NOUN
por,ADP
el,DET
gobernador,NOUN
",",PUNCT
mandó,VERB
apercebir,PROPN
hasta,ADP
doscientos,NUM
hombres,NOUN
arcabuceros,NOUN
y,CCONJ
ballesteros,NOUN
",",PUNCT
y,CCONJ
doce,NUM
de,ADP
caballo,NOUN
",",PUNCT
y,CCONJ
con,ADP
ellos,PRON
partió,VERB
de,ADP
la,DET
ciudad,NOUN
de,ADP
la,DET
Ascensión,PROPN
",",PUNCT
jueves,NOUN
12,NUM
días,NOUN
del,ADP
mes,NOUN
de,ADP
julio,NOUN
de,ADP
1542,NUM
años,NOUN
.,PUNCT
Y,CCONJ
porque,SCONJ
había,AUX
de,ADP
pasar,VERB
de,ADP
la,DET
otra,DET
parte,NOUN
del,ADP
río,NOUN
del,ADP
Paraguay,PROPN
",",PUNCT
mandó,VERB
que,SCONJ
fuesen,AUX
dos,NUM
bergantines,NOUN
para,ADP
pasar,VERB
la,DET
gente,NOUN
y,CCONJ
caballos,NOUN
",",PUNCT
y,CCONJ
que,PRON
aguardasen,VERB
en,ADP
un,DET
lugar,NOUN
de,ADP
indios,NOUN
que,PRON
está,VERB
en,ADP
la,DET
ribera,NOUN
del,ADP
dicho,ADJ
río,NOUN
del,ADP
Paraguay,PROPN
",",PUNCT
de,ADP
la,DET
generación,NOUN
de,ADP
los,DET
guaraníes,NOUN
",",PUNCT
que,PRON
se,PRON
llama,VERB
Tapua,PROPN
",",PUNCT
que,PRON
su,DET
principal,ADJ
se,PRON
llama,VERB
Mormocen,PROPN
",",PUNCT
un,DET
indio,NOUN
muy,ADV
valiente,ADJ
y,CCONJ
temido,ADJ
en,ADP
aquella,DET
tierra,NOUN
",",PUNCT
que,PRON
era,AUX
ya,ADV
cristiano,ADJ
",",PUNCT
y,CCONJ
se,PRON
llamaba,VERB
Lorenzo,PROPN
",",PUNCT
cuyo,PRON
era,AUX
lugar,NOUN
de,ADP
Caguazu,PROPN
",",PUNCT
que,PRON
los,DET
guaycurúes,NOUN
le,PRON
habían,AUX
tomado,VERB
;,PUNCT
y,CCONJ
por,ADP
tierra,NOUN
había,AUX
de,ADP
ir,VERB
toda,DET
la,DET
gente,NOUN
y,CCONJ
caballos,NOUN
hasta,ADP
allí,ADV
",",PUNCT
y,CCONJ
estaba,AUX
de,ADP
la,DET
ciudad,NOUN
de,ADP
la,DET
Ascensión,PROPN
hasta,ADP
cuatro,NUM
leguas,NOUN
",",PUNCT
y,CCONJ
fueron,AUX
caminando,VERB
el,DET
dicho,ADJ
día,NOUN
",",PUNCT
y,CCONJ
por,ADP
el,DET
camino,NOUN
pasaban,VERB
grandes,ADJ
escuadrones,NOUN
de,ADP
indios,NOUN
de,ADP
la,DET
generación,NOUN
de,ADP
los,DET
guaraníes,NOUN
",",PUNCT
que,PRON
se,PRON
habían,AUX
de,ADP
juntar,VERB
en,ADP
el,DET
lugar,NOUN
de,ADP
Tapua,PROPN
para,ADP
ir,VERB
en,ADP
compañía,NOUN
del,DET
gobernador,NOUN
.,PUNCT
Era,AUX
cosa,NOUN
muy,ADV
de,ADP
ver,VERB
la,DET
orden,NOUN
que,PRON
llevaban,VERB
",",PUNCT
y,CCONJ
el,DET
aderezo,NOUN
de,ADP
guerra,NOUN
",",PUNCT
de,ADP
muchas,DET
flechas,NOUN
",",PUNCT
muy,ADV
emplumados,ADJ
con,ADP
plumas,NOUN
de,ADP
papagayos,NOUN
",",PUNCT
y,CCONJ
sus,DET
arcos,NOUN
pintados,ADJ
de,ADP
muchas,DET
maneras,NOUN
y,CCONJ
con,ADP
instrumentos,NOUN
de,ADP
guerra,NOUN
",",PUNCT
que,PRON
usan,VERB
entre,ADP
ellos,PRON
",",PUNCT
de,ADP
atabales,NOUN
y,CCONJ
trompetas,NOUN
y,CCONJ
cornetas,NOUN
",",PUNCT
y,CCONJ
de,ADP
otras,DET
formas,NOUN
;,PUNCT
y,CCONJ
el,DET
dicho,ADJ
día,NOUN
llegaron,VERB
con,ADP
toda,DET
la,DET
gente,NOUN
de,ADP
caballo,NOUN
y,CCONJ
de,ADP
a,ADP
pie,NOUN
al,ADP
lugar,NOUN
de,ADP
Tapua,PROPN
",",PUNCT
donde,PRON
hallaron,VERB
muy,ADV
gran,ADJ
cantidad,NOUN
de,ADP
los,DET
indios,NOUN
guaraníes,PROPN
",",PUNCT
que,PRON
estaban,AUX
aposentados,ADJ
",",PUNCT
así,ADV
en,ADP
el,DET
pueblo,NOUN
como,SCONJ
fuera,ADV
",",PUNCT
por,ADP
las,DET
arboledas,NOUN
de,ADP
la,DET
ribera,NOUN
del,ADP
río,NOUN
;,PUNCT
y,CCONJ
el,DET
Mormocen,PROPN
",",PUNCT
indio,NOUN
principal,ADJ
",",PUNCT
con,ADP
otros,DET
principales,ADJ
indios,NOUN
que,PRON
allí,ADV
estaban,VERB
",",PUNCT
parientes,NOUN
suyos,DET
",",PUNCT
y,CCONJ
con,ADP
todos,DET
los,DET
demás,PRON
",",PUNCT
los,PRON
salieron,VERB
a,ADP
recebir,VERB
al,ADP
camino,NOUN
un,DET
tiro,NOUN
de,ADP
arco,NOUN
de,ADP
su,DET
lugar,NOUN
",",PUNCT
y,CCONJ
tenían,VERB
muerta,ADJ
y,CCONJ
traían,VERB
mucha,DET
caza,NOUN
de,ADP
venados,NOUN
y,CCONJ
avestruces,NOUN
",",PUNCT
que,PRON
los,DET
indios,NOUN
habían,AUX
